unique_id,ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,best_model
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-18,142.39093017578125,122.2718662261963,162.5099941253662,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-19,140.9793701171875,104.98625564575195,176.97248458862305,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-20,141.34381103515625,96.21411209106445,186.47350997924804,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-21,147.31723022460938,103.19428024291992,191.44018020629883,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-22,154.95372009277344,115.71512336730957,194.1923168182373,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-23,165.78628540039062,136.6155097961426,194.95706100463866,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-24,131.10203552246094,100.29341430664063,161.91065673828123,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-25,135.54730224609375,91.63877792358399,179.4558265686035,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-26,131.98934936523438,97.63236999511719,166.34632873535156,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-27,132.5012664794922,108.47677612304688,156.5257568359375,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-28,143.4799041748047,109.16597290039063,177.79383544921873,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-29,146.96360778808594,112.81107711791992,181.11613845825195,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-30,161.03086853027344,124.28620223999023,197.77553482055663,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-01-31,131.22999572753906,101.46327171325683,160.9967197418213,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-01,130.11032104492188,101.90557022094727,158.3150718688965,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-02,132.95755004882812,99.23953971862792,166.67556037902833,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-03,132.60597229003906,103.16838722229004,162.04355735778807,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-04,143.17733764648438,116.10641136169434,170.2482639312744,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-05,151.1798095703125,119.39515113830566,182.96446800231934,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-06,163.3918914794922,120.04075126647949,206.74303169250487,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-07,133.32052612304688,95.1639575958252,171.47709465026855,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-08,135.53713989257812,105.94777412414551,165.12650566101075,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-09,137.46995544433594,104.78740844726562,170.15250244140626,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-10,133.02740478515625,93.17701950073243,172.87779006958007,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-11,141.1934356689453,90.43297805786133,191.9538932800293,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-12,146.35830688476562,104.87118301391601,187.84543075561524,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-13,156.2449951171875,102.41686668395997,210.07312355041503,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-14,133.90655517578125,94.15337448120117,173.65973587036132,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-15,131.1204833984375,98.43624420166016,163.80472259521483,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-16,132.37840270996094,102.6176658630371,162.13913955688477,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-17,138.19288635253906,116.38497428894043,160.00079841613768,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-18,142.9767303466797,116.43010902404785,169.52335166931152,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-19,152.02703857421875,138.12998962402344,165.92408752441406,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-20,161.1178436279297,153.0589199066162,169.17676734924316,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-21,128.2606201171875,111.75549964904785,144.76574058532714,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-22,128.6688690185547,107.60095825195313,149.73677978515624,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-23,127.9596176147461,106.87678718566895,149.04244804382324,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-24,131.3774871826172,113.32911834716796,149.4258560180664,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-25,137.4991455078125,118.00650672912597,156.991784286499,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-26,139.6623992919922,99.55813179016113,179.76666679382325,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-27,156.68704223632812,114.2594596862793,199.11462478637696,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-02-28,123.96464538574219,72.91878929138184,175.01050148010253,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-01,130.35919189453125,84.23216361999512,176.4862201690674,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-02,127.94310760498047,87.05166473388672,168.8345504760742,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-03,131.91744995117188,95.36986045837402,168.46503944396972,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-04,137.68392944335938,97.59512977600097,177.77272911071776,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-05,140.8995361328125,105.28385276794434,176.51521949768068,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-06,150.25418090820312,107.08622932434082,193.42213249206543,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-07,127.09246826171875,83.4704360961914,170.7145004272461,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-08,131.97793579101562,91.3875732421875,172.56829833984375,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-09,135.64930725097656,102.84377708435059,168.45483741760253,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-10,135.26771545410156,89.52459335327148,181.01083755493164,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-11,146.8683624267578,108.92864570617675,184.80807914733887,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-12,148.92303466796875,107.00057029724121,190.8454990386963,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-13,154.0878143310547,109.57921829223633,198.59641036987304,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-14,126.0716781616211,93.3007884979248,158.8425678253174,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-15,124.2818603515625,93.30719375610352,155.25652694702148,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-16,124.54327392578125,93.78434753417969,155.3022003173828,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-17,125.360107421875,97.06846961975097,153.65174522399903,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-18,134.3542938232422,110.6890380859375,158.01954956054686,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-19,136.23646545410156,112.84548797607422,159.6274429321289,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-20,146.65255737304688,105.01208763122558,188.29302711486815,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-21,120.5103759765625,79.34313049316407,161.67762145996093,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-22,120.85360717773438,79.33501281738282,162.37220153808593,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-23,121.3857192993164,90.58932151794434,152.18211708068847,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-24,124.87214660644531,88.12235641479492,161.6219367980957,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-25,135.46897888183594,104.65575065612794,166.28220710754394,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-26,143.62635803222656,120.73704414367675,166.51567192077636,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-27,157.91162109375,133.45100440979004,182.37223777770996,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-28,127.93940734863281,101.62537536621093,154.2534393310547,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-29,129.2115478515625,103.33887100219727,155.08422470092773,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-30,133.086669921875,102.3477882385254,163.8255516052246,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-03-31,130.94747924804688,107.03024826049804,154.8647102355957,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-01,141.351318359375,103.12673683166504,179.57589988708494,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-02,149.2418212890625,108.16450347900391,190.3191390991211,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-03,164.2039794921875,131.81753997802736,196.59041900634764,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-04,132.01634216308594,98.39737968444824,165.63530464172362,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-05,136.0185546875,109.37751998901368,162.65958938598632,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-06,139.0244598388672,118.69437789916992,159.35454177856445,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-07,139.30880737304688,129.06883277893067,149.54878196716308,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-08,151.8148193359375,149.47710189819335,154.15253677368165,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-09,152.10086059570312,141.83046531677246,162.3712558746338,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-10,163.41539001464844,153.1096118927002,173.72116813659667,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-11,129.01626586914062,101.9431365966797,156.08939514160156,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-12,129.26612854003906,101.99512519836426,156.53713188171386,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-13,124.77029418945312,93.34366302490234,156.1969253540039,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-14,129.7372283935547,96.61115303039551,162.86330375671386,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-15,134.33604431152344,97.50754280090332,171.16454582214354,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-16,140.64035034179688,102.0342414855957,179.24645919799804,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-17,148.21253967285156,115.05772819519044,181.3673511505127,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-18,118.74313354492188,80.7479850769043,156.73828201293944,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-19,123.28011322021484,88.44071922302246,158.11950721740723,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-20,129.0095977783203,92.48873100280761,165.530464553833,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-21,136.83624267578125,104.08961334228516,169.58287200927734,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-22,147.43331909179688,95.929296875,198.93734130859374,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-23,153.29251098632812,117.88868103027343,188.69634094238282,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-24,162.53131103515625,116.81034431457519,208.2522777557373,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-25,134.96990966796875,86.54659118652344,183.39322814941406,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-26,134.23641967773438,96.21449699401856,172.2583423614502,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-27,131.7145233154297,99.25700645446777,164.1720401763916,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-28,130.7457275390625,101.44182319641114,160.04963188171388,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-29,138.19723510742188,106.83527297973633,169.55919723510743,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-04-30,142.906005859375,117.66436805725098,168.14764366149902,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-01,155.44024658203125,111.55182800292968,199.32866516113282,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-02,129.1431427001953,89.23755340576172,169.0487319946289,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-03,133.77455139160156,98.38844146728516,169.16066131591796,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-04,136.92431640625,108.69568367004395,165.15294914245607,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-05,137.0951690673828,112.56070709228516,161.62963104248047,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-06,149.00331115722656,119.03671760559082,178.9699047088623,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-07,150.8080596923828,131.7448959350586,169.87122344970703,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-08,161.47828674316406,122.6285514831543,200.32802200317383,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-09,126.19351959228516,92.11764869689941,160.2693904876709,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-10,128.8528289794922,83.22134857177734,174.48430938720702,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-11,129.626220703125,88.72829322814941,170.52414817810057,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-12,128.9609375,104.74313011169434,153.17874488830566,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-13,132.8498077392578,108.74003295898437,156.95958251953124,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-14,139.88002014160156,106.59140815734864,173.1686321258545,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-15,155.1841278076172,116.37524299621582,193.99301261901854,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-16,125.44508361816406,90.72969932556153,160.1604679107666,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-17,124.43740844726562,91.1554557800293,157.71936111450196,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-18,125.0853271484375,91.37415161132813,158.79650268554687,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-19,124.03065490722656,95.87601890563965,152.18529090881347,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-20,132.8256072998047,94.52206993103027,171.1291446685791,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-21,141.1337127685547,107.36762771606445,174.89979782104493,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-22,150.5292510986328,123.64914016723633,177.40936203002929,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-23,121.75926971435547,90.70523719787597,152.81330223083495,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-24,125.00833892822266,91.1635971069336,158.85308074951172,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-25,128.6023406982422,102.25162696838379,154.9530544281006,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-26,135.80406188964844,95.48930892944335,176.11881484985352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-27,146.29112243652344,110.11783256530762,182.46441230773925,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-28,153.46847534179688,126.36569671630859,180.57125396728514,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-29,165.54296875,146.02434921264648,185.06158828735352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-30,141.24151611328125,108.99158248901367,173.49144973754883,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-31,138.6183319091797,118.69076614379883,158.54589767456054,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-01,137.43902587890625,109.10201148986816,165.77604026794432,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-02,144.613037109375,107.30761184692383,181.91846237182617,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-03,152.12115478515625,121.26135787963867,182.98095169067383,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-04,152.99783325195312,126.01520385742188,179.98046264648437,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-05,169.01358032226562,126.29661140441894,211.7305492401123,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-06,137.16226196289062,104.1259376525879,170.19858627319337,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-07,139.10914611816406,97.95771598815918,180.26057624816895,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-08,137.0120849609375,107.75149688720703,166.27267303466797,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-09,137.208740234375,110.07452774047852,164.34295272827148,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-10,147.46633911132812,113.54581146240234,181.3868667602539,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-11,150.58518981933594,114.92826423645019,186.24211540222169,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-12,162.08251953125,120.65504150390625,203.50999755859374,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-13,133.9071807861328,75.69696960449218,192.11739196777344,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-14,133.51580810546875,83.12641639709473,183.90519981384278,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-15,136.25233459472656,96.12447547912598,176.38019371032715,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-16,134.30242919921875,91.38775024414062,177.21710815429688,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-17,142.92889404296875,101.55988998413086,184.29789810180665,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-18,153.86819458007812,108.80206413269043,198.93432502746583,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-19,162.3662567138672,127.38654403686523,197.34596939086913,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-20,136.45729064941406,104.40666618347169,168.50791511535644,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-21,143.09291076660156,109.62584037780762,176.55998115539552,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-22,149.17581176757812,114.88089523315429,183.47072830200196,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-23,153.36978149414062,127.07694091796876,179.6626220703125,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-24,163.80474853515625,156.99722023010253,170.61227684020997,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-25,171.0666961669922,161.8976791381836,180.23571319580077,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-26,183.8511199951172,160.84916496276855,206.85307502746582,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-27,156.7864227294922,115.92739944458008,197.64544601440429,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-28,153.1088104248047,121.8274642944336,184.3901565551758,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-29,145.49481201171875,108.70628128051757,182.28334274291993,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-30,145.17788696289062,103.08944740295411,187.26632652282714,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-01,154.69786071777344,109.9481315612793,199.44758987426758,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-02,154.85134887695312,118.5860984802246,191.11659927368163,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-03,165.9178924560547,135.6253532409668,196.21043167114257,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-04,138.27517700195312,101.99529838562012,174.55505561828613,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-05,136.9842529296875,92.95765342712403,181.01085243225097,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-06,139.55706787109375,98.18808784484864,180.92604789733886,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-07,139.65234375,100.32484893798828,178.9798385620117,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-08,153.0443115234375,116.94887161254883,189.13975143432617,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-09,158.38619995117188,115.18675880432129,201.58564109802245,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-10,169.27633666992188,127.5852264404297,210.96744689941406,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-11,141.528564453125,115.39861640930175,167.65851249694825,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-12,146.18222045898438,116.21970901489257,176.14473190307618,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-13,147.64622497558594,115.13389892578125,180.15855102539064,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-14,152.43896484375,117.87737579345703,187.00055389404298,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-15,162.41615295410156,139.10326652526857,185.72903938293456,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-16,165.64610290527344,143.9356605529785,187.35654525756834,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-17,176.0667724609375,135.49226455688478,216.64128036499022,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-18,146.8662567138672,120.29510536193848,173.4374080657959,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-19,146.8629608154297,105.67853622436523,188.04738540649413,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-20,149.5482635498047,105.78501052856446,193.31151657104493,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-21,148.8508758544922,115.95154838562011,181.75020332336425,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-22,163.76087951660156,133.2132255554199,194.3085334777832,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-23,167.7775115966797,119.6659324645996,215.88909072875975,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-24,178.3798370361328,135.51020050048828,221.24947357177734,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-25,149.0423583984375,119.99730110168457,178.08741569519043,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-26,147.22891235351562,111.18052825927734,183.2772964477539,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-27,148.5117950439453,111.22259635925293,185.8009937286377,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-28,152.9844970703125,123.18384628295898,182.785147857666,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-29,160.208251953125,136.81088562011718,183.60561828613282,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-30,161.174072265625,142.8294677734375,179.5186767578125,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-31,177.60511779785156,154.02148208618163,201.1887535095215,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-08-01,150.6160888671875,110.00203475952148,191.23014297485352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-08-02,147.8387908935547,112.57521362304688,183.1023681640625,NBEATS
