unique_id,ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,best_model
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-04,136.92431640625,108.69568367004396,165.15294914245607,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-05,137.0951690673828,112.56070709228516,161.62963104248047,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-06,149.00331115722656,119.03671760559082,178.9699047088623,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-07,150.8080596923828,131.7448959350586,169.87122344970703,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-08,161.47828674316406,122.6285514831543,200.32802200317383,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-09,126.19351959228516,92.1176486968994,160.2693904876709,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-10,128.8528289794922,83.22134857177734,174.48430938720702,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-11,129.626220703125,88.72829322814941,170.52414817810055,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-12,128.9609375,104.74313011169434,153.17874488830566,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-13,132.8498077392578,108.74003295898436,156.95958251953124,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-14,139.88002014160156,106.59140815734864,173.1686321258545,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-15,155.1841278076172,116.37524299621582,193.99301261901851,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-16,125.44508361816406,90.72969932556153,160.1604679107666,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-17,124.43740844726562,91.1554557800293,157.71936111450196,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-18,125.0853271484375,91.37415161132812,158.79650268554687,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-19,124.03065490722656,95.87601890563964,152.18529090881347,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-20,132.8256072998047,94.52206993103027,171.1291446685791,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-21,141.1337127685547,107.36762771606443,174.89979782104493,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-22,150.5292510986328,123.64914016723633,177.40936203002929,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-23,121.75926971435548,90.70523719787596,152.81330223083495,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-24,125.00833892822266,91.1635971069336,158.85308074951172,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-25,128.6023406982422,102.2516269683838,154.9530544281006,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-26,135.80406188964844,95.48930892944335,176.11881484985352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-27,146.29112243652344,110.11783256530762,182.46441230773925,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-28,153.46847534179688,126.3656967163086,180.57125396728517,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-29,165.54296875,146.02434921264648,185.06158828735352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-30,141.24151611328125,108.99158248901368,173.49144973754883,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-05-31,138.6183319091797,118.69076614379884,158.54589767456054,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-01,137.43902587890625,109.10201148986816,165.77604026794432,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-02,144.613037109375,107.30761184692383,181.91846237182617,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-03,152.12115478515625,121.26135787963868,182.98095169067383,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-04,152.99783325195312,126.01520385742188,179.98046264648437,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-05,169.01358032226562,126.29661140441894,211.7305492401123,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-06,137.16226196289062,104.1259376525879,170.19858627319337,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-07,139.10914611816406,97.95771598815918,180.26057624816892,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-08,137.0120849609375,107.75149688720704,166.27267303466795,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-09,137.208740234375,110.07452774047852,164.34295272827148,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-10,147.46633911132812,113.54581146240234,181.3868667602539,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-11,150.58518981933594,114.9282642364502,186.24211540222169,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-12,162.08251953125,120.65504150390623,203.5099975585937,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-13,133.9071807861328,75.69696960449218,192.11739196777344,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-14,133.51580810546875,83.12641639709473,183.9051998138428,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-15,136.25233459472656,96.12447547912598,176.38019371032715,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-16,134.30242919921875,91.38775024414062,177.21710815429688,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-17,142.92889404296875,101.55988998413086,184.29789810180665,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-18,153.86819458007812,108.80206413269045,198.93432502746583,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-19,162.3662567138672,127.38654403686525,197.34596939086916,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-20,136.45729064941406,104.40666618347169,168.50791511535644,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-21,143.09291076660156,109.62584037780762,176.55998115539552,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-22,149.17581176757812,114.88089523315428,183.470728302002,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-23,153.36978149414062,127.07694091796876,179.6626220703125,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-24,163.80474853515625,156.99722023010253,170.61227684020997,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-25,171.0666961669922,161.8976791381836,180.2357131958008,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-26,183.8511199951172,160.84916496276855,206.85307502746585,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-27,156.7864227294922,115.92739944458008,197.64544601440429,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-28,153.1088104248047,121.8274642944336,184.3901565551758,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-29,145.49481201171875,108.70628128051756,182.28334274291996,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-06-30,145.17788696289062,103.08944740295412,187.26632652282717,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-01,154.69786071777344,109.9481315612793,199.4475898742676,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-02,154.85134887695312,118.5860984802246,191.11659927368163,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-03,165.9178924560547,135.6253532409668,196.21043167114257,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-04,138.27517700195312,101.99529838562012,174.55505561828613,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-05,136.9842529296875,92.95765342712404,181.01085243225097,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-06,139.55706787109375,98.18808784484864,180.9260478973389,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-07,139.65234375,100.32484893798828,178.9798385620117,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-08,153.0443115234375,116.94887161254884,189.13975143432617,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-09,158.38619995117188,115.18675880432129,201.58564109802245,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-10,169.27633666992188,127.5852264404297,210.96744689941409,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-11,141.528564453125,115.39861640930177,167.65851249694825,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-12,146.18222045898438,116.21970901489256,176.14473190307618,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-13,147.64622497558594,115.13389892578124,180.15855102539064,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-14,152.43896484375,117.87737579345703,187.00055389404295,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-15,162.41615295410156,139.10326652526857,185.72903938293456,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-16,165.64610290527344,143.9356605529785,187.35654525756837,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-17,176.0667724609375,135.49226455688478,216.64128036499025,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-18,146.8662567138672,120.29510536193848,173.4374080657959,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-19,146.8629608154297,105.67853622436525,188.04738540649413,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-20,149.5482635498047,105.78501052856446,193.31151657104493,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-21,148.8508758544922,115.95154838562011,181.75020332336425,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-22,163.76087951660156,133.2132255554199,194.3085334777832,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-23,167.7775115966797,119.6659324645996,215.88909072875973,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-24,178.3798370361328,135.51020050048828,221.24947357177732,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-25,149.0423583984375,119.99730110168456,178.08741569519043,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-26,147.22891235351562,111.18052825927734,183.2772964477539,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-27,148.5117950439453,111.22259635925292,185.8009937286377,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-28,152.9844970703125,123.18384628295898,182.785147857666,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-29,160.208251953125,136.81088562011718,183.6056182861328,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-30,161.174072265625,142.8294677734375,179.5186767578125,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-07-31,177.60511779785156,154.02148208618163,201.1887535095215,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-08-01,150.6160888671875,110.00203475952148,191.23014297485352,NBEATS
Argentina_Kagglazon_Using LLMs to Improve Your Coding,2022-08-02,147.8387908935547,112.57521362304688,183.1023681640625,NBEATS
